Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
94088;1.092974;2.375047;-0.539353;-0.661004;-0.905762;0.262879;-0.008914;-0.565865;-0.233663;2.1944;-0.479644;1.828207;0.897145;0.049752;-2.039042;0.242561;0.424387;-0.684911;0.430362;-0.042108;0.104131;-1.649432;0.427366;0.811597;-0.923222;-0.055216;0.304016;0.421578;190.32;0
94283;-1.021587;0.362092;-0.210275;0.06535;1.575324;-1.475457;-1.987443;1.719072;1.707301;1.208532;2.710865;-0.938287;0.998009;0.768852;1.056907;1.15854;0.278304;-0.75317;-1.573171;0.020186;-0.279962;-0.886343;0.744071;-0.455408;0.342353;0.007127;0.486514;-0.106807;24.37;0
94472;1.530885;-1.856679;-0.502431;2.207018;0.380588;-2.309835;0.769655;0.7407;-0.781018;0.58342;0.28364;1.909811;0.967051;0.838495;-0.535088;-1.778819;0.41459;-0.118477;0.769512;0.500932;-0.400399;-0.342196;-0.349127;0.524618;-0.570604;0.038596;0.379655;-0.151382;27.03;0
94624;-3.26333;0.888768;-0.473285;1.180269;-0.023948;1.521348;2.013869;1.09787;0.577311;-0.379188;0.523352;-0.146109;0.729409;0.324012;1.293584;0.293019;0.938625;-0.630188;-0.065137;-0.499115;-0.486398;0.619157;0.731762;-0.58792;0.082998;0.471494;0.006634;0.177454;149.21;0
94821;0.163221;1.561691;-0.498024;2.188331;0.629584;0.087615;-1.158749;-0.589725;-1.318928;0.166116;-1.478039;-0.330469;0.398656;-1.517451;0.908071;0.082727;-0.8534;1.067639;0.416648;0.091881;-0.955801;0.581629;-0.007499;0.377429;-0.211982;0.334983;0.320859;0.54094;1096.49;0
94906;0.552363;0.072768;-3.107482;-0.61541;-2.256239;0.299272;-0.270663;1.031173;-1.266276;1.290695;-0.043982;0.405246;0.383961;-1.687247;-0.999322;-1.455911;-0.353683;0.436876;-0.066856;-0.247939;-0.336013;0.560802;0.871601;-0.520896;-0.551533;-0.036676;-0.614981;-0.192582;44.19;0
94959;0.18549;0.559434;1.519935;-0.940559;2.934455;0.758984;-0.648382;1.000188;0.879547;1.092815;0.974821;-0.681627;0.09825;-0.360511;0.513328;-1.323379;-1.1269;-0.012281;1.462339;1.277973;-0.203709;0.40333;0.870364;-0.632415;-0.719918;-0.427589;-0.807933;0.38614;623.65;0
95188;-0.720869;-0.390673;4.340316;-0.919803;0.084069;-1.286282;-0.965069;0.668192;1.747806;1.081026;2.586979;-1.857056;0.509589;0.030942;-0.647767;0.415962;0.366434;-0.737671;0.981578;-1.382095;0.287496;-0.965565;-0.024605;-0.589449;-0.896043;0.605982;-0.550154;-0.000548;23.05;0
95370;-2.043933;-2.232305;0.470389;-0.500821;-2.659179;-0.516649;-1.095697;-0.286305;0.927902;-0.240996;-0.677984;-0.098216;-0.070023;-1.783266;0.479615;0.104274;1.036779;1.177141;-2.124833;1.661773;-0.077371;0.577477;0.248764;0.303767;-0.562665;0.027457;1.128596;0.637395;138.09;0
95394;-1.609227;-0.532499;-1.694984;-1.439862;1.70199;2.02041;-0.811608;0.2435;-2.309212;-0.479955;-1.831891;0.381302;0.5069;-0.018617;0.031893;0.705611;-0.488249;0.082621;0.437742;-0.670373;0.776499;-0.488003;-0.4455;0.301638;1.156444;0.291513;0.831246;0.35204;172.73;0
95706;0.129046;0.634859;-1.542153;0.489174;-0.986916;-0.629912;-0.744552;-2.154724;-0.511939;-1.465839;-0.770875;1.532392;0.850857;0.63514;-0.673836;-2.275189;0.601183;-0.210658;-0.238422;-0.825839;0.743661;0.322494;-1.016586;0.29902;0.678109;-0.531448;-0.638964;-0.120369;17.9;0
95762;-2.241363;-0.491486;0.945893;0.51359;1.490324;-0.333588;-0.452015;2.143215;0.212809;0.666114;-0.766753;-1.169447;-1.237452;-0.046832;-1.226653;0.951084;-0.681645;-0.114295;0.46974;-0.218051;0.972024;-0.660985;0.145452;0.135013;0.094569;0.318053;-0.089028;0.091452;10.8;0
95792;3.381827;1.115324;0.602059;1.971065;0.217763;-0.870419;-0.542055;-0.668668;0.015532;-1.565191;-0.757217;0.584421;1.022461;0.293321;0.199366;0.957579;0.535118;-0.186389;0.458494;0.176379;-0.157709;-0.129936;-0.9191;-0.295265;-0.190528;-0.698318;-0.172727;-0.264415;184.58;0
95939;-5.21975;-0.948474;-0.409278;-2.429573;-2.117172;-0.965336;0.933852;-0.348472;-2.161643;0.073094;0.945657;-0.092861;-0.085499;0.574305;0.412306;-1.207268;-1.941114;0.710734;-0.611818;-0.269714;-0.383037;-0.048742;1.287709;-0.440066;-0.305046;-0.194689;0.517879;0.053734;14.92;0
95967;-0.700704;-0.835002;1.157641;-1.270661;0.410541;1.49029;0.823127;-1.51818;-1.476915;-0.368087;0.36964;0.042711;1.369872;-1.527217;-0.15364;1.249036;1.28947;0.949497;-0.103794;0.470064;-1.008258;0.248766;0.695863;-0.631382;0.057059;0.065123;0.261893;-0.273117;8.66;0
95979;0.14526;1.167838;-3.096466;1.213924;0.309039;-3.273986;-1.911541;0.850745;-0.931936;0.332487;-1.130987;0.972324;1.189648;0.636479;-0.714454;1.58556;-0.957635;-0.777793;-0.835709;-0.336092;0.94515;-0.604325;-0.103975;-0.667933;-0.296825;0.85128;-0.151085;-0.227526;11.87;0
96209;0.919471;0.113805;1.158634;0.330532;1.639445;-0.587828;-0.746052;0.67976;-0.124365;1.360453;1.464527;-0.496309;-1.019522;-0.694192;-0.449725;-1.163609;0.125291;-0.54792;1.193701;-0.485616;-0.85276;0.476333;1.643724;0.739948;-0.300328;0.322598;0.224974;0.386284;14.83;0
96215;-1.856053;-0.982278;0.379019;0.133619;0.770586;0.319795;1.540691;-0.301664;-2.177448;1.565479;1.950897;0.175851;-0.029391;-0.218582;-1.007568;0.104726;1.188132;-0.506025;0.255101;-0.701919;-0.667804;-0.945451;-0.400808;-0.645896;0.25308;0.704331;0.309267;0.075342;119.69;0
96492;2.141875;1.518483;-1.483881;1.864672;-1.660388;2.276732;0.354591;-2.72826;0.610248;0.8556;-1.719109;1.089038;-1.8212;-0.624648;0.659854;0.184406;-1.024501;0.268686;0.340296;0.980561;0.154789;1.22438;-0.253314;-0.568605;-0.524888;0.225406;-0.744826;0.119851;71.71;0
96706;-2.787971;-1.461513;-2.144319;-1.364135;1.433132;-1.48985;0.404744;-0.796751;-0.152281;-0.743036;1.221201;1.029304;-0.400634;1.040931;-1.974991;-1.571923;1.493211;0.838372;0.236193;0.305974;-0.235465;-0.541166;-0.260809;-0.608882;-1.289849;-0.543879;0.212783;-0.163967;96.88;0
96707;-1.173951;-1.527622;0.203204;-0.964796;-0.521409;-1.716543;0.286333;0.597427;-1.197524;0.065656;-0.15352;-1.198082;0.31151;-1.115523;0.85607;-0.280435;1.788655;-1.153353;-0.868447;-0.88084;1.046533;-1.409427;-0.049674;-0.809287;-0.304171;-0.541092;-0.007637;-0.102077;62.31;0
96930;1.140458;-5.164946;2.14493;-1.132047;2.423966;-1.123933;-0.33446;0.349192;0.162946;-0.862403;-0.940854;-0.596809;0.783076;1.336091;-0.079103;1.245611;0.572526;-0.878954;0.502583;-0.338292;-0.570307;-0.05191;-0.202218;0.185838;0.755026;0.37308;-0.458156;-0.117407;13.59;0
96989;1.958368;-1.228366;-0.324421;-2.788329;-0.439596;0.953268;-0.060899;-0.00498;-1.634025;-0.623091;-1.464299;-0.132289;0.036467;2.306155;0.464694;-0.746777;-0.005543;-0.288622;1.435979;-1.009364;0.011225;-0.296547;0.273068;-0.326909;-0.846712;-0.490858;-0.236584;-0.194424;94.22;0
97605;-2.807803;1.99408;-1.267554;0.258601;-0.241582;0.18663;-0.510835;-0.454498;-0.107294;0.615836;-0.441841;0.815799;0.395049;-1.479075;0.553978;1.619223;-0.178932;0.448357;-1.270441;2.108833;-1.362496;-0.660983;-0.629238;-0.099918;-0.643959;-0.756504;0.113422;-0.207009;195.13;0
97655;5.087822;-3.855066;0.308845;-0.672451;-1.08425;-1.898705;1.051112;-1.828558;-2.030789;-0.971888;-0.512293;-0.238691;-0.70434;-0.552611;0.096736;0.334322;0.473847;-0.790417;0.055038;0.150991;0.889479;0.968921;0.069309;-0.071085;-0.331009;-0.478235;0.049904;-0.285465;79.58;0
97758;-1.820109;-1.916822;2.769516;-0.970719;-0.638065;0.152412;-0.499525;1.197006;-1.870263;-0.405303;0.170444;0.091911;-0.048259;0.59795;-0.364927;-0.686411;0.621724;-0.324294;0.605285;-1.522104;-1.233331;0.543518;-0.346369;0.176085;-0.830901;0.131411;-0.075853;-0.455863;65.01;0
97875;-2.628756;0.489589;0.671263;-1.227064;-1.002858;2.083412;-0.150066;-1.663744;-0.549451;-1.076066;2.208964;1.247806;-0.596552;-0.943712;0.996581;0.049707;-1.751242;-0.606036;-0.616297;-1.03715;1.806031;0.332686;0.028859;0.061776;0.781852;-0.388944;-0.12068;-0.024972;10.48;0
97980;0.910294;-4.15362;0.834497;0.0448;1.673499;0.371759;0.901818;-0.193057;-0.837894;0.807544;-0.49808;-0.325273;0.241256;-0.251;-1.570941;-1.277844;-0.264955;0.636314;0.583163;-0.952824;-0.095699;-0.687883;-0.681407;0.722117;0.050864;0.615027;0.022232;-0.314134;45.5;0
98071;-0.749172;-1.153509;1.866426;-1.063926;-1.787481;0.238862;-0.416462;-1.18152;0.372718;-0.302998;-1.414696;1.468427;1.304139;0.178842;1.174631;0.386847;-0.522852;-0.092014;0.02644;0.23534;-0.219792;-0.381599;-0.546003;-0.407425;-0.924826;0.209238;-0.642248;0.547972;9.68;0
98141;-1.037302;1.703693;0.733562;0.384626;1.16032;0.318907;-0.097693;1.232491;-0.070522;-2.32582;-0.316782;-1.579379;-0.084659;-0.674308;-1.032226;-0.15919;-0.647311;-0.61211;-0.587189;-1.29733;-0.033097;-0.439953;1.307608;-0.361197;-0.066565;0.092694;0.686083;-0.441459;31.94;0
98204;1.091506;3.264435;-1.159264;0.722036;1.193551;0.571289;-0.454166;0.742613;2.260435;1.870669;1.082847;-0.378824;-1.346251;0.088704;-0.306303;-0.365064;-0.630352;-0.988124;-2.042752;-1.041503;-0.794045;-1.315357;-0.581144;-0.054246;-0.020386;0.190029;-0.145083;-0.13333;2.83;0
98477;-3.048227;0.232127;-2.614293;-0.3483;1.951016;-1.665245;-0.120775;-0.375071;-0.341678;1.194581;-0.232635;-1.341493;0.158425;0.920787;1.292494;-1.26257;-1.132939;-0.332679;-0.090468;-0.183506;0.470261;0.195417;0.31455;-0.044704;-0.125479;0.295844;0.202409;0.242245;2.86;0
98507;-3.389162;-1.872788;-1.371696;-0.444704;0.110391;-0.288459;-0.412159;0.872509;-3.679351;-2.106682;0.684507;0.125532;0.647218;-0.065183;2.018813;-0.061214;1.31289;-0.221723;-0.069389;-0.053844;-0.308245;0.248042;-0.342821;-0.904588;-0.086076;0.302952;0.6472;-0.706713;24.86;0
98601;-1.234976;-1.931023;-1.648137;0.333397;-1.366837;-0.219076;-0.674462;-1.72517;-2.287773;0.890966;0.193396;0.753482;-0.911305;-0.987108;0.155594;0.190514;-0.525087;0.711743;1.054519;-0.416706;-0.23823;0.087943;-0.640751;-0.961758;-0.067215;-0.400333;0.453926;0.255425;14.55;0
98630;2.031908;-0.019309;1.015555;0.029033;-0.187026;-0.623014;-0.887862;-0.044603;-1.365739;1.74974;0.082388;-0.149604;1.162168;1.128291;-1.242691;-1.195897;-0.144562;0.855267;0.264456;-0.309745;0.928131;0.163795;0.029746;-0.085874;0.161112;0.61772;0.120699;-0.272111;38.87;0
98775;-1.150408;0.216067;1.225506;1.958826;0.870684;0.932542;-0.223839;-1.205287;3.672993;-0.113241;1.63897;-0.459686;-0.602486;1.343473;0.767071;0.961392;-0.288754;-0.993784;-0.439263;-1.095027;-1.265426;-0.815614;-0.548721;0.845337;0.194169;0.307763;-0.043908;-0.356756;27.05;0
99090;3.048356;2.944217;0.285114;0.521937;0.166927;-0.823211;1.252615;1.269825;-0.090395;0.252444;-0.967494;-1.336023;-0.759826;0.363837;-0.045517;0.254567;-0.49193;0.827039;-1.282787;0.353529;-0.152904;-0.644009;0.31116;0.905701;-0.778444;-0.193529;-0.00928;0.193036;34.65;0
99269;2.271979;1.409492;-1.895725;1.625732;0.556084;-0.458758;0.763384;0.495405;1.169385;-0.257401;-1.041473;1.674522;-1.739395;-0.932521;-0.976453;-0.736515;0.338596;0.598573;0.698383;-1.531212;-0.089862;-0.227824;-0.08734;-0.681497;0.031292;0.378603;-0.65133;0.230663;82.51;0
99442;0.481745;-0.124496;2.717762;0.936926;1.934095;-1.65603;-1.968185;0.823432;1.05793;0.656516;-0.906969;-0.012188;0.228047;-0.832618;0.189445;-0.073974;-0.288507;-0.446067;0.085124;-0.116683;0.090784;0.996773;0.81837;-0.262607;0.09434;-0.652913;-0.48795;-0.364997;16.53;0
99583;0.592462;-0.849909;-0.608477;-1.802154;0.853165;0.523153;-0.542145;-0.608358;-1.443598;1.216159;0.372229;-0.437622;1.713352;-2.263697;-1.201863;0.746497;0.500621;0.636667;-0.32916;1.380979;-0.416028;0.83704;-0.819473;0.099139;-0.31734;0.419004;0.09609;-0.110627;23.83;0
99622;0.479905;4.945451;0.931256;-0.722736;0.323849;1.272731;-0.80154;0.936325;-2.022437;-1.208292;0.0745;1.556907;0.32208;-0.558442;0.167493;1.215284;1.330244;-0.665398;-0.448339;-0.271862;-0.242893;0.372233;0.161179;0.185389;0.887112;0.141134;-0.15123;0.398716;293.69;0
99689;0.24145;0.814009;0.094481;0.001702;-2.495219;-0.460157;-1.947281;-1.279207;0.656545;-0.679717;0.744333;-0.338525;-0.734816;1.032956;-0.847422;1.406518;-0.966149;0.340745;0.997191;-1.067256;1.339931;1.45071;0.219608;-0.593898;-0.043241;-1.050855;-0.599216;-0.146514;33.27;0
99927;-0.784171;-1.42694;0.335082;1.303191;-1.031714;1.093829;0.331345;-1.108496;-2.492499;0.200795;-0.057568;-0.891259;0.462689;-0.64661;-1.800869;1.594201;0.257622;2.037193;1.116946;-0.079831;0.354599;0.367032;-0.627881;1.038516;0.262063;0.978961;0.115913;-0.331404;25.31;0
99995;-0.557866;-0.658598;0.877958;2.807494;-0.508452;-0.175453;-0.129153;-0.158436;1.025425;0.428138;-0.179515;-0.693178;0.738339;-0.907695;-1.522169;-1.160748;0.23219;0.193661;-0.517647;-0.227316;-0.578717;0.457888;-0.421694;-0.347858;-0.233487;-0.640476;0.302048;-0.041074;37.48;0
100239;-2.156422;-1.787997;-1.03099;-0.617489;-2.678416;-3.341508;2.498448;-1.062321;-0.178761;0.534127;0.35574;-0.838668;1.084239;0.991969;-0.562914;-0.614821;-1.030836;-0.287098;-1.871628;0.15204;0.466087;1.065443;-0.892541;0.225024;-0.158158;0.281269;0.466075;-0.030841;26.0;0
100326;-4.379583;-4.429871;1.991158;0.148464;-1.480791;-0.048515;-0.424185;0.89443;0.62766;-0.119847;1.750387;-1.045368;-1.215578;1.115229;0.4467;-1.223032;0.535702;-1.103593;-0.182871;0.139589;0.023323;0.50088;-0.977227;-0.200851;0.178128;0.693025;0.212613;-0.08539;11.42;0
100438;2.082938;0.270886;-2.365053;1.205874;-0.320465;-0.21351;-0.972458;-0.513413;0.283786;-0.871445;-1.165537;-0.676502;1.460937;-0.504686;1.131203;0.970062;-0.245576;0.068976;0.173139;0.750912;0.531618;1.186997;-0.08352;-0.197855;-0.719964;-1.280979;-0.252423;0.148126;7.41;0
100565;0.236654;2.813646;-1.54822;-0.012115;-0.095891;0.156984;-1.092443;-1.235985;0.342511;1.163936;-0.918559;2.400801;0.174908;0.499071;1.289085;-0.142132;1.338195;0.838239;0.048672;-0.376566;-0.158914;0.02053;0.490243;0.461589;0.3874;0.113984;0.273699;-0.212562;10.54;0
100599;-0.057888;-3.090864;1.971568;2.404617;0.748018;0.356737;-0.569972;-1.390116;0.064935;-1.241596;0.061919;-1.128325;1.653067;-0.823042;-1.385918;1.1212;0.839141;-0.595864;-1.285218;-0.633548;-0.599694;-0.461036;-0.091595;0.600837;-0.640207;0.434253;0.112498;0.208042;122.66;0
100750;0.706976;-0.174396;0.910907;-1.843858;-0.233304;-0.889616;0.722005;0.879898;0.259762;-0.446581;2.093123;-1.46723;0.119365;-0.318927;-0.214324;-1.237123;-0.020434;0.454398;1.231773;-0.614073;-1.228022;-0.068681;-0.065686;0.415253;0.458263;0.546889;-0.370029;-0.121943;12.87;0
100806;-1.685375;-1.492945;3.855991;1.032788;0.392296;1.976849;0.864036;-2.97745;0.000694;0.109416;-1.073082;0.285249;0.523693;-1.737306;-0.565314;-0.596481;-0.206102;-0.221187;-1.516951;-0.495641;0.831218;0.17116;-0.814962;-0.538735;-0.139556;0.596241;-0.383352;-0.475198;26.25;0
100810;-2.022071;0.632199;0.123209;1.018863;-0.526549;-0.067995;3.618435;-1.153136;-1.564121;0.618802;0.009805;-0.065207;-0.940683;0.355698;-0.106752;-0.692482;1.470026;-0.334709;-0.616633;0.230645;0.489405;-0.651434;-1.313002;-0.82081;1.071573;0.453705;0.339667;0.524413;94.74;0
100856;-0.623185;-0.568131;2.587648;1.705895;0.107978;-0.245553;-1.506161;1.719457;-0.483244;-0.228139;-0.87495;0.663441;0.915447;-0.088797;1.27352;1.099815;-0.518205;0.411002;-0.837775;-1.055692;0.250394;-0.512903;0.202072;1.622792;0.511105;-0.16463;0.125472;-0.508714;21.81;0
100970;2.597792;-2.622895;-2.784793;0.158113;0.672342;1.010224;0.096931;-0.359792;2.336748;0.910852;0.426142;-0.538543;-1.063836;-0.63505;0.136648;0.626675;0.207434;-1.590277;-0.880578;-0.717848;0.46368;-0.304485;-0.419627;0.187253;0.513715;0.225062;0.103064;0.273343;85.63;0
101149;-2.349045;-1.967309;-2.114408;1.33596;2.08223;0.044658;-0.858509;0.902579;0.295527;1.45336;-2.085548;-0.849828;0.228027;-0.078349;0.779668;-1.775539;-0.076008;-0.160734;-1.77792;0.048737;0.892787;-0.790812;-1.126561;-0.547696;0.075358;0.985603;0.025358;-0.053238;3.28;0
101222;-5.192777;-1.70642;1.372244;-0.283778;-0.660207;3.432569;0.42462;0.558724;1.206695;-0.588881;-1.036895;1.666983;-0.443318;-0.196449;2.002438;-0.400195;1.007583;0.829128;0.039116;0.937731;-1.238659;-0.423436;-0.347303;0.574752;0.524978;0.619164;0.240748;0.006825;27.15;0
101301;-1.086732;2.05567;-2.607955;-1.067976;0.248971;-0.259177;1.705115;-0.17714;-1.131457;0.516813;1.323911;-1.585573;-0.114581;-0.784156;-1.434021;0.8543;1.07367;-0.155236;1.13577;-0.671036;0.050836;0.529135;0.144592;-0.552595;0.395237;-0.326766;-0.20471;-0.287775;37.28;0
101406;2.158265;1.967339;-0.278025;-1.275028;1.249396;0.487915;1.059018;-1.924104;-1.150608;0.358326;0.029508;0.366993;1.011816;0.392609;-0.442197;0.989904;0.446461;0.005891;-0.143405;0.278903;-1.331857;0.5717;0.239598;1.200737;-1.007129;0.522027;-0.050916;-0.16033;34.29;0
101938;-3.448461;-0.808632;1.782486;-1.976791;-1.936639;-0.976373;-1.50743;-1.527785;-1.373798;-0.281692;-0.740251;0.6934;-0.370822;-0.276031;0.509816;0.374005;-0.473912;-0.111485;-0.82618;-0.150512;-0.297639;-1.009862;0.113313;-0.248708;-0.452853;0.664582;0.298015;0.262711;2.77;0
101992;-2.371553;1.8541;0.776769;-0.556729;2.807;1.177812;0.838975;-1.547836;-1.514946;-1.987781;-0.026727;0.823485;1.031448;-0.118909;0.232562;0.169042;-0.154587;1.6066;1.131771;0.397762;0.230837;0.222503;-0.441229;0.523921;-0.483755;-0.431058;0.014736;-0.365917;201.27;0
102003;0.443916;-0.569608;0.036754;0.512313;1.677062;0.430595;-2.630555;0.62364;-1.834638;0.476066;-0.044561;-0.290347;-0.420685;-1.392235;0.94428;-0.808963;-1.077987;0.323269;0.669846;0.055779;-0.266926;-0.049892;0.358548;-0.027383;-0.404436;-0.010314;-0.29971;-0.165953;9.19;0
102096;4.941319;-0.835127;-0.658152;-0.225548;-2.311854;-0.430828;-2.9611;0.846801;0.206536;0.59583;0.592024;-1.22574;0.09567;-0.110593;-0.359261;0.951768;0.194044;-1.071888;-0.694069;0.030828;1.276549;0.756772;-0.022669;-0.929712;-0.133571;-0.140117;-0.275231;0.348646;54.74;0
102106;-2.718513;-0.171186;0.325361;0.351112;0.562507;-1.140343;-0.318823;-0.995789;-0.441401;1.275137;-2.0973;1.494519;2.033824;-0.162157;0.177455;-1.043293;-0.713664;-0.727401;0.251097;1.975466;-0.222481;-0.193838;-0.55327;-0.600206;0.2686;0.453;0.017916;-0.193409;33.51;0
102172;-2.794021;0.222748;0.891645;1.823528;-0.728946;-1.721532;0.747243;-0.043738;0.913044;-0.275193;-1.037401;-0.431089;0.086853;-0.78259;-0.698162;-1.407985;1.905396;0.078918;0.864008;2.265933;-0.572265;-0.892466;-0.702608;-0.468212;0.610911;-0.200763;-1.034044;0.009483;149.24;0
102358;0.590462;-1.230919;-0.97795;-0.664831;-0.49834;0.57689;0.421764;0.059656;-0.391436;-0.637101;-0.953972;1.524698;-0.102829;0.520282;0.958116;0.192746;-0.490983;1.056602;-0.742151;-0.192522;0.013352;-0.350362;0.111702;-0.41774;0.315098;-0.308297;0.700391;0.036445;881.15;0
102368;2.279115;-0.232172;0.581321;3.393221;0.533692;-1.82455;2.353177;0.143052;-2.693564;-0.906876;0.66201;0.374393;0.104349;-2.013496;0.028304;-0.380058;0.862179;0.555335;0.088576;-0.696457;-0.766218;-0.862065;0.52876;0.114356;0.645255;0.534864;-0.06953;-0.28721;4.78;0
102369;-1.286992;1.092068;1.64843;1.142445;1.499551;1.760271;0.125565;-0.856764;0.437978;-3.178046;0.013563;-0.469085;-0.34704;-0.45291;1.267431;0.646719;1.294496;0.833594;-0.32467;0.196374;-0.649819;-1.623608;0.358075;-1.483406;-0.549287;-0.59053;0.194207;0.139785;12.51;0
102460;-3.231719;-0.045896;-0.315942;-0.209635;-0.592905;-1.659584;-0.142505;1.999286;-2.283455;-0.351142;1.489412;0.399509;-0.991301;0.307556;1.274075;0.436364;0.6928;-0.949001;-0.975926;0.475077;0.673627;-0.038385;0.091198;0.118507;-0.261934;0.090909;0.254862;-0.024204;43.98;0
102462;0.775811;-0.195986;0.122866;-0.241835;-0.574379;-0.217239;1.422439;0.85667;0.185834;3.105482;0.865724;1.149294;1.946782;2.024569;-1.176273;1.512837;-0.455709;0.529855;0.124651;1.026939;0.712898;0.373825;0.3827;-1.205226;-0.135388;-0.357215;0.100807;-0.264397;6.31;0
102573;1.128941;0.584932;0.750506;-1.361545;0.56359;-1.15245;-0.473925;0.13697;-0.898493;1.475326;-0.332823;0.091267;-0.420071;-1.301046;1.414111;0.366003;-0.517158;-0.61974;0.340222;-1.718639;0.10467;0.134675;1.460293;0.218341;-0.34704;0.534526;-0.546387;0.208785;107.05;0
102666;3.398377;0.883401;0.852515;0.033482;0.8393;0.063473;0.472048;-0.567408;0.205761;-0.991481;-0.030537;-0.720207;-1.491579;0.095082;0.837289;0.942649;2.51194;-0.100811;0.025644;-0.306195;0.435519;-0.92516;0.168458;-0.488335;-0.583747;-0.299613;-0.42676;0.047918;117.34;0
102829;1.211047;-0.378325;1.346465;-2.999467;-1.339841;0.055255;0.54673;-0.941946;-1.63798;-0.471007;1.339762;-1.759677;-0.17919;0.535987;-0.152467;-0.739195;1.677593;0.714079;-0.671138;-0.381167;1.514527;-0.973836;0.087603;0.082118;0.202883;0.017988;-0.595785;-0.022982;76.64;0
102883;1.544729;-1.090333;-1.511706;1.853188;2.428669;0.611588;-1.214992;0.523495;0.806158;-0.477922;1.481879;-0.410014;0.312598;0.070814;0.755517;0.636202;0.240985;-0.477645;1.691634;-0.611394;-0.052612;0.156963;0.327655;-0.813715;-0.365668;-1.171632;0.437956;-0.102463;47.22;0
102926;-0.581183;0.057322;-0.778673;-3.929587;-0.837774;-2.009951;0.470459;-0.513789;-0.00863;1.6144;-0.077593;0.809564;-0.229484;-1.17305;-0.472177;-0.233406;-0.311;-1.209839;-0.406578;-1.142585;-0.642824;1.22274;0.455196;-0.383889;0.419542;0.000885;-0.617196;-0.48379;258.41;0
103035;4.690933;-3.027557;-0.722737;0.129286;1.38125;-0.995725;2.699433;0.209141;-0.428623;2.514742;-0.984738;-0.990231;-0.076794;-0.454326;1.228551;-0.424703;-0.76821;-0.309195;0.442306;-0.1629;0.3811;0.932336;-0.838249;-1.248318;-0.635661;-0.086559;-0.265454;-0.050576;5.85;0
103134;-0.846377;-0.633857;-1.344907;-1.554464;0.673352;1.310828;1.399446;-2.21018;-1.914226;0.187878;-2.122881;0.68435;-0.187347;-2.333983;0.080258;-0.784218;-0.553017;0.10169;0.643944;0.552501;0.599725;-0.211421;0.099816;-0.760189;0.449094;0.035072;0.522651;-0.733118;36.52;0
103233;-1.263248;-4.545799;-2.695605;-0.925674;0.886727;0.895874;-1.050719;-0.580455;1.941588;0.3774;-2.123125;0.037917;0.378515;0.013711;0.798038;1.367286;0.590865;0.573648;-2.027645;-0.948312;0.671598;0.152316;0.612399;0.854873;0.111734;0.637953;-0.451862;0.243563;10.93;0
103317;3.458554;-3.16912;-4.894263;-0.742456;-0.811053;-3.304312;2.889927;-0.079815;-1.047472;0.657228;0.501524;0.74804;0.756219;-1.349257;-0.584077;0.003945;1.969103;-0.746838;0.661787;0.077584;0.825254;0.657502;1.072299;0.87098;0.111867;0.293096;0.059767;-0.381106;125.82;0
103448;-2.944763;-3.429302;1.825134;2.804389;-2.328913;0.521715;0.844694;1.201697;0.239235;0.072718;0.48103;-2.30584;-0.214765;0.447435;0.246354;-0.683806;-0.122167;-0.465446;-0.002755;0.333266;0.716293;-0.103593;0.002516;-0.758953;0.126816;0.193865;0.303723;0.178015;2.12;0
103684;-3.672446;1.541919;-2.326378;-1.496616;0.020466;-1.353178;0.516069;-1.047566;-1.093767;0.397363;-0.668904;-1.396132;2.45606;-0.617285;0.796209;0.60671;1.01069;0.180786;-0.223111;1.275443;0.369628;-0.967579;-0.291649;-0.206523;-0.042249;-0.361971;-0.023517;-0.462745;31.75;0
103769;0.163136;-0.245811;2.385429;1.368249;0.026153;-0.767124;-0.130555;-1.718142;4.105239;0.142509;1.347517;-0.447972;0.969256;-0.707614;0.270053;-0.37716;0.752699;0.458491;-0.109628;0.499087;0.454204;-2.030256;0.092281;0.279579;-0.033162;1.047154;0.062272;-0.42767;54.75;0
103873;-0.073386;-2.453345;1.136508;1.717771;-1.27207;-0.282346;0.836555;0.579219;0.114364;0.610987;-0.191082;1.85761;-0.035238;0.169888;0.500873;-0.692634;-0.271533;0.170432;0.462133;-0.055723;0.289849;0.130893;-0.409228;0.04909;-0.140481;-0.900776;0.213203;-0.244756;7.99;0
104225;-0.514382;0.579544;-0.592589;-3.250568;1.316762;2.091329;0.128613;-0.026227;-0.726157;-2.091892;-0.580165;-0.736725;-1.295697;0.259846;-0.701369;2.56391;0.839202;-0.12309;-1.858878;0.249812;-1.170223;-0.1431;0.962958;-0.351303;0.155487;-0.586234;0.714464;0.615077;12.95;0
104276;1.868163;1.440372;0.950797;-0.803801;-0.021111;-1.366788;0.014359;-1.999208;0.616335;-0.432634;1.214585;-0.115515;0.079702;0.846433;0.267129;-1.05372;0.86592;-0.621202;0.015875;0.597311;-1.264499;-1.228259;0.288139;-0.949825;0.286882;-0.374617;-0.373713;-0.143952;33.89;0
104678;-1.841002;0.60968;0.661951;2.177932;-1.06652;-1.847178;-0.175055;-1.93987;0.775068;-1.1999;1.079332;2.139223;0.75133;-0.240907;-0.69668;1.651294;0.768456;0.745193;0.339137;0.103037;-0.778884;-1.027456;-0.042601;0.534987;-0.235307;0.093166;-0.175665;0.552951;138.75;0
