Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
94735;3.002029;-2.596739;-0.720183;-1.129901;-0.834147;0.489216;0.518639;0.723092;1.244216;-0.050439;0.510503;0.004388;0.478316;0.880744;0.099101;-0.0073;0.350791;0.81879;-1.6368;0.061404;-0.922566;0.362421;-0.109815;0.413104;-1.394461;-0.347129;0.046606;-0.169537;115.75;0
94738;2.985502;0.220396;-1.002541;-0.875182;0.934823;1.512007;-1.712746;-0.411706;-2.790992;1.089625;-0.214278;2.815437;0.614898;0.311084;1.097554;-0.51378;0.949041;-0.160362;0.329213;0.600402;-0.374115;-0.022591;0.48148;-0.888966;0.298682;0.185292;-0.156807;-0.43732;1.5;0
94738;-1.626391;-0.240223;1.350079;-0.744548;-1.182545;2.424342;-1.950135;-1.361841;-0.451858;1.471749;-1.422796;-0.184395;0.048951;0.602739;0.822948;-0.020046;0.755498;0.3522;1.556242;-0.571322;0.075936;-0.099853;-1.180755;-0.108052;0.288209;-0.620271;-0.042839;-0.245236;11.92;0
94742;-2.912536;0.06572;0.775305;-0.235256;1.102884;-3.456786;-1.79753;-1.322333;0.059386;-0.997721;-0.538953;2.033976;-0.143796;-0.821099;0.034778;-0.395257;-0.160792;0.226817;0.316182;-0.81349;1.597431;0.70907;-0.046097;-1.958378;-0.299394;-0.344048;-0.511023;0.327679;127.56;0
94746;-3.123277;-0.833562;0.234237;-3.970776;0.925198;-0.879066;-2.15304;-1.457017;-1.774039;-1.228987;0.94488;0.179672;-1.372203;-0.721602;-0.176429;-2.289365;0.040536;0.218809;-0.822432;0.350432;-1.04757;1.539505;-1.041957;0.773553;-0.113351;-0.008095;0.018085;0.37905;5.38;0
94757;3.56014;1.851481;-1.057022;-0.599723;1.233269;2.942457;-0.621793;2.197861;-2.084392;0.928183;0.684238;1.814456;1.405896;1.094822;1.737848;0.244774;-0.222367;1.482989;-1.003104;0.353141;-0.428736;-0.039967;1.278812;-1.156445;0.076846;-0.59481;0.257124;0.399073;19.93;0
94757;-2.606797;-0.760766;-0.418139;-2.093157;0.173071;0.112843;0.404097;0.972539;0.710479;1.54945;-1.146898;-0.074394;0.255971;-0.122395;-0.189612;-1.309596;0.336658;-0.234255;-0.769071;-0.033406;-0.241518;-0.268644;0.746505;0.011212;1.151151;-0.492979;0.331568;0.695636;1107.69;0
94761;-0.575203;-1.150069;1.119567;0.56157;0.120633;-2.604744;-0.283202;-0.101587;0.099282;-0.6315;-0.906676;-0.295439;1.108543;-0.51753;1.10627;0.76667;0.596571;0.191028;0.332314;0.106301;-0.869537;0.576544;-0.462292;0.058162;-0.707899;-0.363274;-0.521378;-0.482531;113.36;0
94774;0.941083;0.287037;-0.392488;1.139197;-0.692622;-0.412513;3.015406;-1.605012;0.622657;-0.667624;0.376363;1.325982;1.596544;-1.153713;-1.053447;1.491005;-1.112245;0.685994;0.326427;-0.038545;-0.699309;0.281793;0.272635;1.066877;-0.665388;-0.381987;0.012823;0.057516;74.39;0
94778;0.194773;-0.612294;-3.189905;-0.991915;-0.384176;-0.721437;0.778855;1.228942;-0.461084;0.089577;-0.007032;-0.480154;-0.733573;-1.238955;-0.474485;-0.026741;-0.364653;-0.275093;0.461355;-0.609467;0.225054;0.014797;-0.093912;0.208246;-0.154188;0.193807;-0.191747;0.092506;30.9;0
94780;-3.922969;0.805841;1.104201;-0.06952;1.710037;-1.156358;0.585562;-0.843792;1.966861;-1.420592;1.54807;-1.84941;-1.445992;0.065897;-1.341633;1.373978;1.559805;0.314538;0.472039;-1.240183;-0.27229;-1.135519;0.369427;1.129399;0.266458;-0.077689;0.348633;0.365963;90.06;0
94786;-0.732064;0.117589;-3.132713;-2.417627;2.031753;-1.887237;0.66264;0.417798;-1.53804;1.930421;-2.377182;-1.265809;0.422597;-0.975834;-0.063265;1.450288;-0.094897;0.235455;0.240382;0.277738;-0.026539;1.427198;-0.069165;-0.460761;0.124935;-0.019246;0.036752;0.276179;223.81;0
94789;-1.243499;-2.695917;3.232614;-0.756868;-1.578517;-0.473246;-2.172567;0.641874;-0.453622;0.474153;-1.513501;1.167652;-0.492255;0.797553;-0.675492;-0.336056;-0.455412;0.865212;0.979042;-0.091409;-0.682917;-0.033836;-0.209886;1.564562;-0.685334;0.14658;-0.147337;0.416454;111.9;0
94792;0.152573;-0.318198;0.967322;-0.516657;0.185299;-2.509315;-0.363578;0.316552;1.806247;0.46843;-0.157867;-0.779282;0.275338;-1.174062;-0.013071;-0.452478;0.015319;0.210619;0.938487;0.390185;0.216216;-0.38744;0.809284;0.461038;-0.006877;-0.609058;0.189707;0.109513;235.98;0
94795;1.5154;-2.79743;-0.010011;-1.318709;-0.24385;-0.139036;-0.173591;0.710255;-0.28813;1.00344;-0.745102;0.679815;-0.41881;-1.785076;0.952001;0.484025;0.679439;-0.657756;0.87058;0.010008;-0.712276;0.073646;0.480626;-0.714234;0.032432;0.457656;-0.009476;-0.147882;35.01;0
94796;0.116096;0.046637;-0.630779;-0.457945;1.345224;-1.244459;-0.755891;-0.458112;0.280678;0.018366;-0.632783;0.168429;-1.068797;0.274553;0.141616;0.080218;0.952931;-0.097877;1.117046;-0.384352;-0.917366;-0.941876;0.567378;0.87952;0.22322;-1.015686;0.430487;0.566709;18.9;0
94799;1.722573;1.011521;-0.145602;-0.634002;-0.584981;0.091098;-1.272104;2.033147;-1.043612;-1.05079;-1.372062;0.602684;-0.046089;1.061692;1.639773;-0.002652;0.145039;1.210565;-0.921807;-0.794986;-0.070468;-0.332159;-0.83134;0.502373;-0.673096;0.341779;-0.205098;-0.443888;5.5;0
94801;1.268217;0.567399;0.004884;2.145686;1.215723;0.037223;-0.674072;-0.255649;0.992337;0.439664;-0.427768;0.217586;-0.327058;-0.81575;-0.668473;-0.691121;0.799129;-0.333426;-0.598366;-0.773758;-0.378556;-1.145267;0.785425;-0.133103;-0.114526;0.434331;-0.641027;-0.005919;66.72;0
94808;0.339317;-0.493326;0.358702;-0.009016;-2.588561;-0.880727;-1.18138;-0.155778;0.185167;0.533627;0.661538;-1.284625;0.490178;-0.779114;0.212183;0.2425;0.36936;0.507176;-0.367503;0.421814;0.152348;0.222368;-0.815888;0.385803;0.137707;0.448714;0.136784;-0.319024;69.77;0
94810;2.163301;1.226987;-1.783764;-2.823106;0.223798;-0.867857;-0.686516;0.399555;-0.347803;-0.567683;1.452626;0.949634;-0.475533;-0.176009;-1.492435;-0.362238;-0.996018;-0.91507;-0.656805;0.812231;1.241987;0.213948;0.927504;-0.62879;0.397627;0.287084;-0.016577;0.552466;15.92;0
94810;0.936377;-1.033048;-0.574672;0.079374;0.035367;-1.350741;0.470756;-0.832731;0.921624;-0.486868;0.226801;0.078841;-0.193036;-0.392542;-0.918178;0.980315;0.260056;0.599831;0.483625;-0.238078;0.168843;1.141068;0.964548;-0.298838;-0.486824;-0.191876;-0.037018;-0.080838;30.94;0
94810;-1.192656;-0.440803;-2.145898;0.939522;0.920328;-1.35732;-0.101969;2.405968;0.972156;-1.664609;0.741765;0.564701;2.271284;1.366072;1.4406;-0.804155;0.991359;1.063978;-0.647059;0.821197;0.979401;-0.950635;0.69205;0.600239;-0.47448;-0.493032;0.570684;-0.14118;3.44;0
94812;-2.23136;1.776286;0.693735;-0.377355;-1.709093;-0.242162;-0.183291;-0.171934;1.412732;-0.838071;-0.499476;-0.268497;-0.40526;-1.099176;-0.001238;-0.208329;0.327147;0.306386;-0.371287;-0.774498;-0.515535;-0.413721;0.089618;-0.39846;0.062428;0.283045;0.392242;-0.342406;5.71;0
94813;0.519205;0.650308;-0.448947;-0.844077;0.800456;1.036935;0.738483;0.626805;0.66253;0.519647;-0.808235;0.956375;-0.626505;-0.947879;0.477864;-0.790881;-0.160763;1.915568;-0.228273;-0.099347;1.202339;-1.108031;-0.134878;0.371564;0.843346;-0.262007;0.137177;0.440839;19.58;0
94814;-1.769104;2.58708;-1.133285;-0.208112;-1.059403;0.097184;0.402703;-0.537604;-0.63893;-0.265378;1.190161;2.081281;-0.4085;1.084081;-0.697115;0.953017;-0.207961;0.054799;1.014869;0.334599;1.562002;-0.866402;-0.136706;0.066367;0.84009;0.027132;0.507226;0.187617;21.63;0
94818;-3.028872;-0.535054;-0.150788;3.967186;-0.416753;-1.468379;0.282697;1.622975;0.874168;1.576613;-0.386268;-0.196611;-0.98617;1.740117;0.200789;0.342926;0.277977;1.553901;-0.323686;0.499753;-0.398667;0.059149;-0.000842;0.017552;-0.813068;-0.201577;-0.315425;-0.013108;9.58;0
94828;-1.908879;0.263784;0.004888;0.891094;1.6637;0.738892;-1.072196;-0.207492;-0.212769;-1.82445;0.162105;0.090911;0.52776;1.032388;-0.570013;-0.936119;0.245867;-0.194582;1.12319;-0.210118;-0.200967;0.406665;0.352883;0.169621;0.765104;0.430256;-0.495802;-0.085809;2.56;0
94829;-0.203049;0.009786;1.338423;0.423704;-1.657496;2.148965;-1.5996;0.21765;-1.001429;-1.338609;0.688244;0.98806;1.80059;0.179436;1.061594;1.404888;-0.500566;-0.69313;1.797136;-0.229922;0.749362;0.29409;0.01901;-0.699995;0.132484;-0.186976;0.194307;-0.035789;69.33;0
94832;0.05795;2.708626;-1.791927;-0.498973;0.964082;2.488717;-0.432121;0.556098;-2.79504;-1.888834;-1.463535;0.866136;-0.593794;0.746846;-2.162407;0.028669;0.156909;-0.818647;0.405354;-0.194738;-0.113642;0.098477;0.297804;0.83287;-0.451457;0.132127;-0.295163;0.069091;396.36;0
94838;2.649868;0.270658;2.990996;1.26914;-1.265079;0.055333;0.067553;0.385607;-0.927686;-1.33611;-0.193695;-0.446396;-0.894685;0.168655;0.183131;-1.346422;-0.173487;-1.886622;-1.032893;0.804448;-0.03628;-0.734568;1.335527;-0.20019;-0.114051;-0.448288;-0.001416;-0.413932;188.65;0
94838;1.285738;-2.367403;2.741593;-1.030152;-0.639543;1.388163;0.068271;1.230352;-0.324716;1.655566;1.157521;-0.756985;-0.221591;0.426844;0.561697;-0.727572;-1.66512;0.255;0.903989;-2.037407;-0.951558;0.422323;0.813438;0.787242;0.300622;0.788295;-0.801057;0.418306;45.39;0
94846;-2.815031;2.319579;2.620115;1.170979;-0.624358;1.817147;-0.177975;1.453497;-1.500457;1.707415;0.060393;-0.112852;-0.150282;-1.144509;-1.227392;-0.704219;-0.251717;-0.153682;-0.496379;-0.793753;-0.382499;0.088716;-0.233288;0.029584;0.452403;0.072937;0.475647;-0.411634;24.11;0
94847;2.725383;-2.595308;-2.007171;-1.890479;1.331247;-0.068667;0.704703;2.189005;0.332633;-0.783062;0.170306;-0.922748;0.632168;0.428934;-0.440611;-0.645075;0.302072;-1.473606;0.442002;-1.192696;-0.481574;0.657787;0.326193;-0.831792;-0.070007;-0.326459;-0.229385;0.486548;117.34;0
94847;-0.756491;-0.412534;1.099235;3.329541;-0.047898;-0.985155;0.931368;0.355204;-0.13422;-0.05039;-1.12027;-0.763404;0.549294;1.198303;1.59888;-0.745072;0.810827;0.271837;-0.673628;0.834487;-1.018618;0.320727;-0.528075;-0.237545;-0.677302;-0.156196;0.405601;0.086854;55.3;0
94847;-5.175904;0.093155;-2.074828;1.427884;1.63252;3.060406;0.84761;-2.110723;0.330338;0.819964;-0.352187;0.151215;-0.490109;0.724283;-1.856721;0.828918;0.610133;1.114569;0.555256;0.673128;0.279878;-1.317429;-0.50093;-0.39862;-0.278558;0.238721;0.120473;0.278178;57.36;0
94848;-0.079658;1.395119;-0.616985;1.396817;-0.036446;-0.084146;1.279259;0.797173;-0.5685;0.131673;1.069708;1.958537;-0.525449;-0.461105;0.330856;0.34443;-0.595984;0.386523;-0.244251;-0.430935;0.080354;-0.503655;0.512025;-0.078071;0.563311;-0.505543;-0.108103;-0.113565;2.61;0
94849;0.984708;1.605116;-0.374686;-1.57449;-1.557954;0.012079;-0.28544;-0.363322;-0.675018;1.910422;1.514446;-1.854041;-1.300407;0.353506;0.232076;-0.317176;-0.474402;-1.626818;-0.064887;1.365205;0.328457;-0.21738;1.477074;0.003675;0.799599;-0.189381;0.305929;0.157415;159.77;0
94849;-0.627678;-0.650607;0.11049;-0.517039;3.831158;-1.210722;0.273064;-0.097388;-3.122983;0.879257;0.601694;-0.615853;-1.117107;0.800773;-0.009771;0.551949;1.076673;-0.666989;0.293234;0.521573;0.698276;0.256006;0.193495;-0.280513;0.163704;-0.612667;0.322672;-0.240326;17.69;0
94854;-1.736885;-0.415364;-1.483996;2.284651;1.00656;1.135597;0.010812;-0.846438;-0.248756;1.170925;0.127574;3.297144;0.140912;-0.763637;-0.008561;0.968622;0.256255;-0.430373;-0.683948;-0.334206;-1.359706;0.52953;0.902638;0.295215;0.889733;-0.391552;0.266167;0.100671;41.5;0
94854;0.69904;2.89427;-0.407603;0.277131;-1.983039;-0.449899;-2.687823;-1.619123;-1.011945;-0.101774;0.067524;-0.358298;-0.194902;0.444286;-0.350004;-1.091809;-1.367552;0.226374;0.925924;-0.219216;1.402324;0.057937;-0.508091;0.536599;-1.218298;-0.357279;0.404625;0.171043;10.43;0
94860;-1.56032;2.674996;-0.587106;-1.092605;-0.610985;-1.502383;-1.842998;-0.747813;-0.747264;-0.216979;0.176647;0.066937;-1.390737;-1.103014;0.805455;1.427046;0.170851;0.515399;0.784974;0.611651;0.000266;-0.2132;-0.493557;-0.784639;-0.793461;0.058938;0.030553;0.380929;89.41;0
94860;-1.54948;1.193223;2.408422;-1.796964;0.518883;-0.637719;-0.263653;0.150852;0.287304;-1.97018;-1.712796;1.668165;1.099214;-1.18777;-0.302295;-0.863374;0.583195;0.234427;0.816583;0.06407;1.015549;-0.346216;-0.040469;-0.71503;-0.515187;0.073094;-0.664801;0.088977;16.0;0
94863;-1.133881;-0.309768;1.304145;-0.220114;-1.401783;1.410664;-0.493656;1.06229;-0.519783;-1.449112;-1.077125;-0.333208;0.061248;1.172512;-1.298976;-0.553549;1.373766;0.564275;-0.524522;0.610692;-1.057138;0.506304;-0.234282;0.285524;-0.221279;0.981598;-0.138115;-0.346883;2497.16;0
94865;0.893154;0.920618;0.702312;0.320517;-2.055146;2.403397;-1.262177;0.307225;0.775476;-0.499072;-0.036831;-0.366967;0.234177;1.356837;-1.257306;-0.409035;-0.396742;-1.847464;0.176711;0.077849;0.004227;-0.718639;-0.163404;-0.754864;-0.411085;-0.26664;-0.308832;-0.589162;14.21;0
94868;-2.385998;1.544608;2.662533;-0.068879;-1.532522;1.233239;-1.643111;-0.089061;0.585478;1.027404;-0.717794;1.121338;0.002255;-0.325792;-0.086668;-0.107788;1.69625;0.023105;-0.627396;0.071928;-0.709831;-0.319183;0.528591;0.51968;-0.326445;0.010583;0.067844;0.206367;13.47;0
94886;-1.520925;3.518036;3.882182;0.045098;0.715789;2.469603;-1.516092;1.075143;0.015967;0.00196;-0.088418;0.850669;-1.189905;0.568935;-0.378846;-0.543232;-0.637576;-0.644084;-0.486393;-0.216834;-0.074535;0.75472;0.040243;-0.476485;-0.134981;-0.59724;0.112067;-0.53983;120.13;0
94889;-0.13365;-3.094765;1.036504;0.125326;-0.410772;1.003904;0.628323;1.074576;-0.048235;-0.913095;-2.61583;-0.49872;-0.771853;-0.36278;-0.045757;0.865357;-0.242295;0.235109;0.195878;-1.095255;-1.664115;0.695931;-0.707812;0.779405;0.590153;0.225651;-0.00553;0.376912;74.95;0
94896;-4.405574;-1.81991;0.166631;0.559936;-2.151784;-2.441874;-1.592676;-1.367014;0.527974;0.40823;-1.387776;0.131474;-0.701164;1.369295;1.025464;-0.373937;0.348537;-0.069673;-0.237551;-0.280821;0.84915;0.602201;-0.717294;0.932541;-0.055128;-0.867235;0.674066;0.366225;510.01;0
94896;-2.513481;0.431387;0.059477;1.344788;1.769697;0.257694;-2.024931;1.296728;0.75488;0.311879;0.710035;2.64221;0.638025;-1.857562;0.527089;0.331201;-0.22334;0.311104;-0.84821;-0.448956;0.882584;0.808778;-0.341967;1.296554;0.477422;-0.192977;-0.20457;0.441366;45.04;0
94896;-2.208822;-0.651351;1.174806;-0.178957;0.071758;1.522919;1.186052;-1.754449;0.449126;1.918398;0.405025;-0.4236;0.673624;0.540495;-0.329076;-0.781703;0.050722;1.043006;-0.073343;0.673843;0.808984;0.452445;0.57265;-1.276279;-0.562992;0.434838;0.156498;0.053173;760.58;0
94900;-2.558479;0.512002;-0.349368;2.314256;-0.268094;2.107105;1.101474;0.259906;-0.319453;-1.189419;-2.54726;1.144353;0.132855;-0.436433;2.15009;0.947167;-0.891068;-0.140557;-1.895085;-0.75104;-0.897911;-0.279178;-0.794424;-0.222265;-0.74659;0.407831;-0.081602;0.625031;65.16;0
94900;2.367768;1.792159;0.659904;0.362177;-0.946419;-1.4284;2.364537;1.665095;0.570104;0.637279;0.919648;-1.050308;-0.747051;-1.942797;1.775599;-2.255109;0.036017;0.583309;-0.705419;0.069275;-1.257738;-1.991069;0.178866;-0.209499;0.232396;-0.678991;-0.112544;0.820282;45.93;0
94912;-2.976986;-1.626098;-1.476367;-1.616595;1.882769;1.140971;1.4285;-2.692708;0.877704;0.089308;1.058916;-0.857412;0.750191;-0.893396;-0.089286;0.864376;0.986677;1.547655;-1.271482;-0.046482;0.028028;0.126057;-0.456408;0.89169;0.564566;0.123929;-0.239622;-0.436133;12.82;0
94912;-0.205199;1.251245;0.592341;-0.803207;0.469925;0.174347;1.505026;-2.405267;-0.028712;-1.487994;-0.157452;-0.141922;0.119661;-0.060578;0.616103;-0.632481;-0.257377;-0.35806;-0.706181;-0.628436;0.203228;-1.465627;0.050849;0.840343;0.010648;-0.562524;-0.106972;-0.212071;61.51;0
94913;-3.108522;-2.031913;-0.403076;-0.049289;-1.002098;-0.777005;-0.566443;0.010352;1.447866;-0.949142;-0.029236;0.436312;0.308744;0.994892;-1.41693;0.888869;0.388211;-0.28557;0.137075;1.332299;0.475114;-0.187031;-0.752104;-0.802566;0.186256;0.010905;-1.242952;0.322343;1.79;0
94920;-1.318217;1.175015;-2.351399;-2.716503;-2.050682;1.61587;0.538043;0.293695;-0.656747;-2.255193;0.883386;0.680903;-0.591321;0.791717;-0.272096;0.481893;-0.616097;0.650349;0.596731;-1.184624;0.752806;0.852263;-0.567447;1.380721;0.381175;0.097167;0.150365;-0.146967;41.28;0
94921;0.622256;-0.204938;-2.125027;-0.581388;0.152556;-0.510058;0.465829;2.793255;-0.233065;-0.469196;-0.28091;0.120933;-1.108525;2.10057;1.415295;-1.003773;0.578383;-1.012219;0.321323;-1.498549;0.579387;-0.548393;0.533657;0.459347;-0.939477;-0.185336;0.111303;0.427024;6.4;0
94925;0.854826;2.950877;-1.136083;-1.230865;-1.472614;-0.509024;-0.418054;-0.45169;1.224654;1.401745;-0.750155;-0.075888;-0.766035;0.839791;-0.619696;1.08641;1.256271;-1.426028;0.350818;0.202881;0.152694;-1.088888;0.182684;-0.013389;0.349398;-0.450014;-0.352314;0.233564;6.56;0
94926;-1.446285;-1.540582;-0.441129;0.352094;0.482642;1.34037;-0.509813;-1.053283;1.416833;-0.916186;1.362351;0.39365;-0.140916;0.271485;0.432191;2.054862;0.448337;-0.141067;0.977922;-1.175732;-1.010894;-0.559775;0.632378;0.892151;-0.198461;0.023849;0.055479;-0.070426;80.73;0
94928;1.514943;-1.171392;1.59248;2.728171;-0.633966;-0.923651;0.747501;-1.642722;-0.020884;0.504541;0.28986;-1.832603;-1.990134;0.243717;0.699878;-0.341072;-0.035855;-0.349062;0.508911;0.924514;0.461585;-1.33774;-0.95593;-0.134848;0.130657;0.089048;-0.133931;-0.323668;22.97;0
94932;-0.701648;-1.763761;0.482912;-0.327148;-2.096833;0.316236;0.19053;-2.831327;0.461807;-0.179673;-0.653391;-0.07224;-0.253092;-0.617409;-0.801662;-0.387709;1.282628;1.134928;-0.955985;-0.113342;0.12434;0.55197;0.509782;-0.15473;-0.076584;0.844048;-0.231471;0.497434;10.02;0
94933;-1.165705;0.964542;-0.129788;1.69407;1.510308;-0.801626;-0.628016;1.246328;-0.702064;-2.805478;0.09641;-1.266157;-1.85492;1.050492;0.147969;0.766891;1.206825;-0.936176;-0.27792;-0.265172;-0.170019;-0.605959;-0.365543;-0.040462;0.091646;0.377015;-0.564653;0.031315;780.68;0
94936;-1.874664;2.820428;-1.085287;0.472768;1.446592;-0.375063;0.28589;1.746723;1.13951;-0.341818;-1.960237;-1.759529;0.116967;-1.732443;0.115725;-0.117795;-0.7887;-0.014868;-0.062701;-1.117782;0.703806;-0.261373;0.156756;0.877859;0.200994;-0.265229;0.204338;-0.158939;11.79;0
94940;4.01882;-0.35858;-2.747212;-1.008123;2.025624;-0.77422;0.692013;-0.061041;1.283138;-0.681273;0.364609;0.937377;0.903322;1.427086;1.272284;1.593265;-0.622123;0.672961;-0.63162;1.131737;-1.456176;-0.014238;0.365085;0.618419;-0.447675;0.626395;-0.204616;0.386333;27.58;0
94941;-0.190753;-0.638563;1.566359;2.995699;-0.768671;-0.478449;1.970263;0.357967;1.189756;0.356095;-0.061056;0.512653;-0.557182;0.058386;0.56218;-1.991159;-0.818114;-0.141014;-0.281946;0.685909;0.354048;-0.848713;-0.354837;0.870734;0.314886;-0.621927;-0.177833;-0.009721;4.63;0
94941;-3.239458;-1.827576;-0.075705;0.094989;0.488649;0.535071;1.55853;2.38575;0.702926;0.039734;0.818109;-2.743412;-0.507787;-1.339148;-0.071379;1.488239;0.07316;-1.68535;-0.433519;-0.099979;-0.220743;0.978647;0.037698;-1.126837;0.501528;0.067814;0.246278;-0.360748;26.05;0
94945;-1.672176;-0.410798;1.193362;-0.790218;0.702525;-0.777817;0.928812;-0.168534;-0.205261;0.410858;0.816329;-0.13812;-0.181481;0.247813;-0.388855;0.356724;-0.720587;0.220421;-0.644344;-0.565189;0.025789;0.383798;-0.035384;0.278378;0.365994;-0.084061;0.205135;0.233267;108.47;0
94947;-0.188498;1.119563;0.072769;0.973341;-0.685216;0.907965;-0.416854;0.762091;-0.845132;-0.42144;0.263508;-0.082178;0.901138;0.593285;-0.625015;2.911004;0.211076;-0.380275;0.56304;0.515655;-0.184798;-0.340321;-0.115887;0.720636;0.578751;0.458018;-0.368336;-0.252863;55.01;0
94949;0.855993;-0.766132;2.06546;-0.984455;0.010152;-0.130881;0.066988;1.51028;0.401978;0.239816;0.902761;-1.922281;-0.75102;0.834722;0.374864;-0.321204;-0.07817;-0.886433;0.09402;0.202891;-1.253483;-1.261221;-0.699339;-0.149738;0.275443;-0.706908;0.110191;-0.565016;20.35;0
94950;-0.859776;0.566509;1.251358;1.520773;0.863021;0.339517;0.907008;1.521986;-1.164864;-0.120213;-1.429523;-0.332293;0.386402;-0.598208;1.279396;1.412497;-0.38765;-1.61965;-0.754017;-0.829346;-0.244837;-0.020017;0.358283;0.710566;0.569138;-0.092815;0.665078;0.221728;560.13;0
94953;-1.019315;-0.833876;-1.311896;-0.883244;1.494789;-1.425811;-0.804961;1.183792;2.043406;0.750085;-0.539697;1.238723;-0.283386;-0.777636;-2.033388;0.590482;0.650207;-0.618703;-0.886079;0.443252;-0.309503;0.612911;0.487991;-0.357272;-0.275278;-0.473914;-0.251573;-0.480243;6.27;0
94953;-2.005305;-1.155238;2.065322;0.900852;-0.758775;-0.513754;-0.734193;-2.511216;-2.863719;0.716527;-0.451199;0.90331;-1.196912;0.138245;0.344371;-0.594368;1.789503;0.87852;0.281362;-1.086673;-0.171978;-0.125434;-0.084245;1.125188;0.827378;0.140768;0.189446;0.115714;51.01;0
94958;-1.848419;-0.394435;-4.369965;-0.079052;-1.142136;0.142265;0.596191;-1.18627;-0.175888;-1.088844;2.810827;-0.448924;-1.793326;0.456857;1.234383;-0.503775;-1.437489;0.133789;-0.741512;0.333068;-0.778927;-0.097987;-0.316783;-0.037774;-0.741933;-0.69209;-0.432567;-0.249748;127.27;0
94960;4.483044;-6.223754;0.577377;-1.240819;-0.392642;1.568859;-1.818659;-3.006024;-0.622801;-0.096636;-0.23099;-0.689613;-0.349242;-1.550204;0.012938;0.478118;-0.639112;0.39838;1.772957;0.238122;1.043522;0.968128;1.011615;1.172435;-0.235641;0.236756;0.233703;-0.134415;63.21;0
94962;0.054841;-0.069909;0.836578;0.187138;1.662265;0.852171;-0.788201;3.226075;-0.142874;0.088084;-0.337015;-1.207369;-0.402771;1.475707;-1.498952;-1.139809;-0.196062;0.956912;-1.7887;0.447005;-1.346858;0.161528;0.728592;0.360865;0.178659;-0.057063;0.205957;-0.195146;144.44;0
94962;3.528017;-3.395243;-0.077612;2.150655;1.312302;2.511686;-1.764676;-0.218994;-0.123109;-0.442398;1.088323;-0.64431;-0.331776;-0.584648;-0.774554;-0.397128;-0.022155;-0.124423;0.464065;-0.730051;0.842793;-1.268848;-0.209528;-0.323331;-0.183268;0.297544;0.126875;0.326637;25.13;0
94963;2.129705;0.390953;-2.10673;1.926642;1.168274;-0.460522;0.150414;-0.359358;1.673184;-1.599787;-0.446352;-1.050757;-1.439286;-0.858037;-0.660868;0.581986;-1.405271;-0.680256;0.207732;0.000116;-0.853071;-0.466323;-0.550767;-0.064602;0.340033;-0.203786;0.185562;-0.388361;245.37;0
94964;-0.501924;-2.350809;-2.602213;0.497256;-1.826703;0.448379;-0.14335;2.99698;0.877845;-0.744573;0.855914;-0.526842;1.630956;0.312733;0.074008;0.681782;1.507033;-0.537931;-1.219891;-0.355748;0.618254;0.125595;0.631692;-0.603129;0.312375;0.077653;-0.224727;-0.017736;34.85;0
94966;1.031874;-2.500656;0.991532;-1.533634;2.813616;-0.076688;0.688334;-1.310872;0.018412;3.088984;-0.497243;0.6394;0.759739;-1.486751;-1.321739;-0.321013;0.031558;0.018544;0.228863;0.160637;0.479834;1.331286;-0.477459;0.006933;-0.288653;0.004034;0.420531;0.094077;58.83;0
94968;2.226714;-0.572416;-2.0145;0.729675;0.426475;-0.310897;0.01288;0.680128;0.229501;0.287024;-1.348999;-0.280086;0.047035;0.542443;-0.210894;0.264281;-0.56631;-0.082451;-0.357382;0.20933;0.146115;-0.126042;0.371471;-0.149831;-0.689628;0.382962;0.047735;-0.020676;7.44;0
94971;0.73864;0.456743;0.321205;-1.68375;0.322269;-1.626219;0.235891;-2.440507;-1.06376;-0.107282;1.849962;1.192567;-0.070153;-0.472461;0.641737;-0.061947;0.382864;1.33016;1.488687;0.558897;0.595745;0.002112;-0.075573;0.536221;-0.797213;0.669613;-0.630876;0.249263;80.15;0
94972;-0.287875;5.478777;-2.301805;-1.755922;-0.628398;-0.555727;-0.505027;-0.513242;-1.039233;0.506024;0.666403;-0.773824;-0.422877;-0.292066;0.330815;-0.520516;0.810318;0.955562;-1.221405;0.147998;-1.147824;-0.225168;-0.053062;-0.183795;0.441686;-0.610373;-0.108577;0.191902;8.18;0
94974;-0.605993;1.067312;0.672561;-2.250699;-2.068648;-1.883827;-0.049501;0.638832;-2.464621;0.383465;-0.707311;-0.92171;-0.245182;-2.39356;-0.053525;-1.431041;-0.463192;0.63101;-0.063515;0.26789;-0.367882;-1.084503;1.011415;0.658252;0.060407;0.127981;-0.416618;0.312384;0.89;0
94992;-1.904054;4.616491;-0.784604;-0.284977;-0.792219;1.46636;-0.346251;0.725597;0.480601;0.597186;-0.544806;-0.112148;0.974546;0.778555;0.749507;-0.432594;-0.954696;-0.498804;-1.34474;0.61417;0.546345;-0.435677;-0.562452;0.131982;0.056162;0.306085;0.699315;0.39952;71.66;0
94993;-1.656144;0.273921;-1.28613;1.999532;-0.506588;-1.865747;-0.6674;2.453487;-0.136368;0.254951;1.251667;1.431706;2.410835;-1.235527;0.5082;1.344574;-0.183171;-1.58591;0.544154;-0.154834;0.373225;-0.484553;-0.999985;-0.491338;-0.64608;0.099262;-0.974583;-0.356878;83.09;0
